iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,tests_units
OMN,Oman,2020-03-22,52,4,0,0,10183,783,0.0,0.0,,,,,
OMN,Oman,2020-03-23,55,3,0,0,10.77,587,0.0,0.0,,,,,
OMN,Oman,2020-03-24,66,11,0,0,12924,2154,0.0,0.0,,,,,
OMN,Oman,2020-03-25,84,18,0,0,16449,3525,0.0,0.0,,,,,
OMN,Oman,2020-03-26,99,15,0,0,19387,2937,0.0,0.0,,,,,
OMN,Oman,2020-03-27,109,10,0,0,21345,1958,0.0,0.0,,,,,
OMN,Oman,2020-03-28,131,22,0,0,25653,4308,0.0,0.0,,,,,
OMN,Oman,2020-03-29,152,21,0,0,29765,4112,0.0,0.0,,,,,
OMN,Oman,2020-03-30,167,15,0,0,32703,2937,0.0,0.0,,,,,
OMN,Oman,2020-03-31,179,12,0,0,35053,2.35,0.0,0.0,,,,,
OMN,Oman,2020-04-01,192,13,1,1,37598,2546,196,196,,,,,
OMN,Oman,2020-04-02,210,18,1,0,41123,3525,196,0.0,,,,,
OMN,Oman,2020-04-03,231,21,1,0,45235,4112,196,0.0,,,,,
OMN,Oman,2020-04-04,231,0,1,0,45235,0.0,196,0.0,,,,,
OMN,Oman,2020-04-05,277,46,2,1,54243,9008,392,196,,,,,
OMN,Oman,2020-04-06,298,21,2,0,58356,4112,392,0.0,,,,,
OMN,Oman,2020-04-07,371,73,2,0,72651,14295,392,0.0,,,,,
OMN,Oman,2020-04-08,419,48,2,0,82.05,9.4,392,0.0,,,,,
OMN,Oman,2020-04-09,419,0,2,0,82.05,0.0,392,0.0,,,,,
OMN,Oman,2020-04-10,457,38,3,1,89492,7441,587,196,,,,,
OMN,Oman,2020-04-11,484,27,3,0,94779,5287,587,0.0,,,,,
OMN,Oman,2020-04-12,546,62,3,0,106.92,12141,587,0.0,,,,,
OMN,Oman,2020-04-13,599,53,4,1,117299,10379,783,196,,,,,
OMN,Oman,2020-04-14,813,214,4,0,159205,41906,783,0.0,,,,,
OMN,Oman,2020-04-15,910,97,4,0,178.2,18995,783,0.0,,,,,
OMN,Oman,2020-04-16,910,0,4,0,178.2,0.0,783,0.0,,,,,
OMN,Oman,2020-04-17,1019,109,4,0,199545,21345,783,0.0,,,,,
OMN,Oman,2020-04-18,1069,50,6,2,209336,9791,1175,392,,,,,
OMN,Oman,2020-04-19,1180,111,6,0,231073,21736,1175,0.0,,,,,
OMN,Oman,2020-04-20,1266,86,7,1,247913,16841,1371,196,,,,,
OMN,Oman,2020-04-21,1508,242,8,1,295303,47389,1567,196,,,,,
OMN,Oman,2020-04-22,1508,0,8,0,295303,0.0,1567,0.0,,,,,
OMN,Oman,2020-04-23,1614,106,8,0,316.06,20757,1567,0.0,,,,,
OMN,Oman,2020-04-24,1716,102,9,1,336034,19974,1762,196,,,,,
OMN,Oman,2020-04-25,1790,74,10,1,350525,14491,1958,196,,,,,
OMN,Oman,2020-04-26,1905,115,10,0,373045,22.52,1958,0.0,,,,,
OMN,Oman,2020-04-27,1998,93,10,0,391257,18212,1958,0.0,,,,,
OMN,Oman,2020-04-28,2049,51,10,0,401244,9987,1958,0.0,,,,,
OMN,Oman,2020-04-29,2131,82,10,0,417301,16058,1958,0.0,,,,,
OMN,Oman,2020-04-30,2274,143,10,0,445304,28003,1958,0.0,,,,,
OMN,Oman,2020-05-01,2348,74,11,1,459795,14491,2154,196,,,,,
OMN,Oman,2020-05-02,2447,99,11,0,479182,19387,2154,0.0,,,,,
PAK,Pakistan,2020-02-28,2,0,0,0,9,0.0,0.0,0.0,,,,,
PAK,Pakistan,2020-02-29,2,0,0,0,9,0.0,0.0,0.0,,,,,
PAK,Pakistan,2020-03-01,4,2,0,0,18,9,0.0,0.0,,,,,
PAK,Pakistan,2020-03-02,4,0,0,0,18,0.0,0.0,0.0,,,,,
PAK,Pakistan,2020-03-04,5,1,0,0,23,5,0.0,0.0,,,,,
PAK,Pakistan,2020-03-07,6,1,0,0,27,5,0.0,0.0,,,,,
PAK,Pakistan,2020-03-10,16,10,0,0,72,45,0.0,0.0,,,,,
PAK,Pakistan,2020-03-11,16,0,0,0,72,0.0,0.0,0.0,471.0,,2,,tests performed
PAK,Pakistan,2020-03-12,20,4,0,0,91,18,0.0,0.0,531.0,60.0,2,0.0,tests performed
PAK,Pakistan,2020-03-13,21,1,0,0,95,5,0.0,0.0,609.0,78.0,3,0.0,tests performed
PAK,Pakistan,2020-03-14,21,0,0,0,95,0.0,0.0,0.0,684.0,75.0,3,0.0,tests performed
PAK,Pakistan,2020-03-15,30,9,0,0,136,41,0.0,0.0,833.0,149.0,4,1,tests performed
PAK,Pakistan,2020-03-16,31,1,0,0,0.14,5,0.0,0.0,1125.0,292.0,5,1,tests performed
PAK,Pakistan,2020-03-17,187,156,0,0,847,706,0.0,0.0,1141.0,16.0,5,0.0,tests performed
PAK,Pakistan,2020-03-18,187,0,0,0,847,0.0,0.0,0.0,2163.0,1022.0,0.01,5,tests performed
PAK,Pakistan,2020-03-19,302,115,0,0,1367,521,0.0,0.0,3410.0,1247.0,15,6,tests performed
PAK,Pakistan,2020-03-20,478,176,2,2,2164,797,9,9,4001.0,591.0,18,3,tests performed
PAK,Pakistan,2020-03-21,495,17,3,1,2241,77,14,5,5225.0,1224.0,24,6,tests performed
PAK,Pakistan,2020-03-22,646,151,3,0,2925,684,14,0.0,5444.0,219.0,25,1,tests performed
PAK,Pakistan,2020-03-23,784,138,5,2,3549,625,23,9,5857.0,413.0,27,2,tests performed
PAK,Pakistan,2020-03-24,887,103,6,1,4016,466,27,5,6123.0,266.0,28,1,tests performed
PAK,Pakistan,2020-03-25,991,104,7,1,4486,471,32,5,6449.0,326.0,29,1,tests performed
PAK,Pakistan,2020-03-26,1057,66,8,1,4785,299,36,5,7835.0,1386.0,35,6,tests performed
PAK,Pakistan,2020-03-27,1197,140,9,1,5419,634,41,5,13231.0,5396.0,0.06,24,tests performed
PAK,Pakistan,2020-03-28,1197,0,9,0,5419,0.0,41,0.0,14336.0,1105.0,65,5,tests performed
PAK,Pakistan,2020-03-29,1408,211,11,2,6374,955,0.05,9,14748.0,412.0,67,2,tests performed
PAK,Pakistan,2020-03-30,1526,118,13,2,6908,534,59,9,15683.0,935.0,71,4,tests performed
PAK,Pakistan,2020-03-31,1625,99,18,5,7357,448,81,23,15967.0,284.0,72,1,tests performed
PAK,Pakistan,2020-04-01,2039,414,26,8,9231,1874,118,36,17324.0,1357.0,78,6,tests performed
PAK,Pakistan,2020-04-02,2291,252,31,5,10372,1141,0.14,23,30308.0,12984.0,137,59,tests performed
PAK,Pakistan,2020-04-03,2291,0,31,0,10372,0.0,0.14,0.0,32930.0,2622.0,149,12,tests performed
PAK,Pakistan,2020-04-04,2291,0,31,0,10372,0.0,0.14,0.0,34885.0,1955.0,158,9,tests performed
PAK,Pakistan,2020-04-05,2450,159,35,4,11091,0.72,158,18,35875.0,990.0,162,4,tests performed
PAK,Pakistan,2020-04-06,3277,827,50,15,14835,3744,226,68,39183.0,3308.0,177,15,tests performed
PAK,Pakistan,2020-04-07,3864,587,54,4,17493,2657,244,18,42159.0,2976.0,191,13,tests performed
PAK,Pakistan,2020-04-08,4072,208,58,4,18434,942,263,18,44896.0,2737.0,203,12,tests performed
PAK,Pakistan,2020-04-09,4322,250,63,5,19566,1132,285,23,54706.0,9810.0,248,44,tests performed
PAK,Pakistan,2020-04-10,4601,279,66,3,20829,1263,299,14,57836.0,3130.0,262,14,tests performed
PAK,Pakistan,2020-04-11,4788,187,71,5,21676,847,321,23,61801.0,3965.0,0.28,18,tests performed
PAK,Pakistan,2020-04-12,5038,250,86,15,22807,1132,389,68,65114.0,3313.0,295,15,tests performed
PAK,Pakistan,2020-04-13,5374,336,93,7,24329,1521,421,32,69928.0,4814.0,317,22,tests performed
PAK,Pakistan,2020-04-14,5716,342,96,3,25877,1548,435,14,73439.0,3511.0,332,16,tests performed
PAK,Pakistan,2020-04-15,5988,272,107,11,27108,1231,484,0.05,78979.0,5540.0,358,25,tests performed
PAK,Pakistan,2020-04-16,6505,517,124,17,29449,2341,561,77,84704.0,5725.0,383,26,tests performed
PAK,Pakistan,2020-04-17,7025,520,135,11,31803,2354,611,0.05,92548.0,7844.0,419,36,tests performed
PAK,Pakistan,2020-04-18,7481,456,143,8,33867,2064,647,36,98522.0,5974.0,446,27,tests performed
PAK,Pakistan,2020-04-19,7993,512,159,16,36185,2318,0.72,72,104302.0,5780.0,472,26,tests performed
PAK,Pakistan,2020-04-20,8418,425,176,17,38109,1924,797,77,,,,,
PAK,Pakistan,2020-04-21,9216,798,192,16,41722,3613,869,72,111806.0,,506,,tests performed
PAK,Pakistan,2020-04-22,9749,533,209,17,44135,2413,946,77,118020.0,6214.0,534,28,tests performed
PAK,Pakistan,2020-04-23,9749,0,209,0,44135,0.0,946,0.0,124549.0,6529.0,564,0.03,tests performed
PAK,Pakistan,2020-04-24,11155,1406,237,28,50.5,6365,1073,127,131365.0,6816.0,595,31,tests performed
PAK,Pakistan,2020-04-25,11940,785,253,16,54053,3554,1145,72,138147.0,6782.0,625,31,tests performed
PAK,Pakistan,2020-04-26,12723,783,269,16,57598,3545,1218,72,144365.0,6218.0,654,28,tests performed
PAK,Pakistan,2020-04-27,13328,605,281,12,60337,2739,1272,54,150756.0,6391.0,682,29,tests performed
PAK,Pakistan,2020-04-28,14079,751,301,20,63737,3.4,1363,91,157223.0,6467.0,712,29,tests performed
PAK,Pakistan,2020-04-29,14885,806,327,26,67386,3649,1.48,118,165911.0,8688.0,751,39,tests performed
PAK,Pakistan,2020-04-30,15759,874,346,19,71342,3957,1566,86,174160.0,8249.0,788,37,tests performed
PAK,Pakistan,2020-05-01,16817,1058,385,39,76132,4.79,1743,177,182131.0,7971.0,825,36,tests performed
PAK,Pakistan,2020-05-02,18114,1297,417,32,82004,5872,1888,145,,,,,
PAN,Panama,2020-03-09,0,0,0,0,,,,,105.0,105.0,24,24,units unclear
PAN,Panama,2020-03-10,1,1,0,0,232,232,0.0,0.0,146.0,41.0,34,0.01,units unclear
PAN,Panama,2020-03-11,7,6,1,1,1622,1391,232,232,194.0,48.0,45,11,units unclear
PAN,Panama,2020-03-12,14,7,1,0,3245,1622,232,0.0,401.0,207.0,93,48,units unclear
PAN,Panama,2020-03-13,27,13,1,0,6258,3013,232,0.0,649.0,248.0,0.15,57,units unclear
PAN,Panama,2020-03-14,36,9,1,0,8343,2086,232,0.0,857.0,208.0,199,48,units unclear
PAN,Panama,2020-03-15,43,7,1,0,9966,1622,232,0.0,976.0,119.0,226,28,units unclear
PAN,Panama,2020-03-16,43,0,1,0,9966,0.0,232,0.0,1073.0,97.0,249,22,units unclear
PAN,Panama,2020-03-17,69,26,1,0,15992,6026,232,0.0,1245.0,172.0,289,0.04,units unclear
PAN,Panama,2020-03-18,86,17,1,0,19932,3.94,232,0.0,1455.0,210.0,337,49,units unclear
PAN,Panama,2020-03-19,109,23,1,0,25262,5331,232,0.0,1768.0,313.0,0.41,73,units unclear
PAN,Panama,2020-03-20,137,28,1,0,31751,6489,232,0.0,2169.0,401.0,503,93,units unclear
PAN,Panama,2020-03-21,200,63,1,0,46352,14601,232,0.0,2472.0,303.0,573,0.07,units unclear
PAN,Panama,2020-03-22,245,45,3,2,56782,10429,695,464,2541.0,69.0,589,16,units unclear
PAN,Panama,2020-03-23,313,68,3,0,72542,15.76,695,0.0,2675.0,134.0,0.62,31,units unclear
PAN,Panama,2020-03-24,345,32,6,3,79958,7416,1391,695,3132.0,457.0,726,106,units unclear
PAN,Panama,2020-03-25,443,98,6,0,102671,22713,1391,0.0,3690.0,558.0,855,129,units unclear
PAN,Panama,2020-03-26,588,145,6,0,136276,33606,1391,0.0,4298.0,608.0,996,141,units unclear
PAN,Panama,2020-03-27,674,86,9,3,156208,19932,2086,695,4664.0,366.0,1081,85,units unclear
PAN,Panama,2020-03-28,786,112,14,5,182165,25957,3245,1159,5204.0,540.0,1206,125,units unclear
PAN,Panama,2020-03-29,901,115,17,3,208818,26653,3.94,695,5602.0,398.0,1298,92,units unclear
PAN,Panama,2020-03-30,989,88,24,7,229213,20395,5562,1622,6024.0,422.0,1396,98,units unclear
PAN,Panama,2020-03-31,1075,86,26,2,249144,19932,6026,464,6386.0,362.0,1.48,84,units unclear
PAN,Panama,2020-04-01,1181,106,30,4,273711,24567,6953,927,6775.0,389.0,1.57,0.09,units unclear
PAN,Panama,2020-04-02,1317,136,32,2,305231,31.52,7416,464,7383.0,608.0,1711,141,units unclear
PAN,Panama,2020-04-03,1475,158,37,5,341849,36618,8575,1159,8136.0,753.0,1886,175,units unclear
PAN,Panama,2020-04-04,1673,198,41,4,387738,45889,9502,927,8698.0,562.0,2016,0.13,units unclear
PAN,Panama,2020-04-05,1801,128,46,5,417404,29666,10661,1159,9141.0,443.0,2119,103,units unclear
PAN,Panama,2020-04-06,1988,187,54,8,460743,43.34,12515,1854,9656.0,515.0,2238,119,units unclear
PAN,Panama,2020-04-07,2100,112,55,1,486701,25957,12747,232,10123.0,467.0,2346,108,units unclear
PAN,Panama,2020-04-08,2249,149,59,4,521233,34533,13674,927,11218.0,1095.0,2.6,254,units unclear
PAN,Panama,2020-04-09,2528,279,63,4,585895,64662,14601,927,12025.0,807.0,2787,187,units unclear
PAN,Panama,2020-04-10,2752,224,66,3,637809,51915,15296,695,13648.0,1623.0,3163,376,units unclear
PAN,Panama,2020-04-11,2974,222,74,8,689261,51451,17.15,1854,14588.0,940.0,3381,218,units unclear
PAN,Panama,2020-04-12,3234,260,79,5,749519,60258,18309,1159,15147.0,559.0,3511,0.13,units unclear
PAN,Panama,2020-04-13,3400,166,87,8,787991,38473,20163,1854,15567.0,420.0,3608,97,units unclear
PAN,Panama,2020-04-14,3472,72,94,7,804678,16687,21786,1622,16053.0,486.0,3.72,113,units unclear
PAN,Panama,2020-04-15,3574,102,95,1,828318,23.64,22017,232,16854.0,801.0,3906,186,units unclear
PAN,Panama,2020-04-16,3751,177,103,8,869.34,41022,23872,1854,17850.0,996.0,4137,231,units unclear
PAN,Panama,2020-04-17,4016,265,109,6,930757,61417,25262,1391,18559.0,709.0,4301,164,units unclear
PAN,Panama,2020-04-18,4210,194,116,7,975719,44962,26884,1622,19091.0,532.0,4425,123,units unclear
PAN,Panama,2020-04-19,4273,63,120,4,990.32,14601,27811,927,20137.0,1046.0,4667,242,units unclear
PAN,Panama,2020-04-20,4467,194,126,6,1035282,44962,29202,1391,20996.0,859.0,4866,199,units unclear
PAN,Panama,2020-04-21,4658,191,136,10,1079548,44267,31.52,2318,21902.0,906.0,5076,0.21,units unclear
PAN,Panama,2020-04-22,4821,163,141,5,1117325,37777,32678,1159,22702.0,800.0,5261,185,units unclear
PAN,Panama,2020-04-23,4992,171,144,3,1156957,39631,33374,695,23534.0,832.0,5454,193,units unclear
PAN,Panama,2020-04-24,5166,174,146,2,1197283,40327,33837,464,24304.0,770.0,5633,178,units unclear
PAN,Panama,2020-04-25,5338,172,154,8,1237146,39863,35691,1854,25400.0,1096.0,5887,254,units unclear
PAN,Panama,2020-04-26,5538,200,159,5,1283499,46352,36.85,1159,26642.0,1242.0,6175,288,units unclear
PAN,Panama,2020-04-27,5779,241,165,6,1339354,55855,38241,1391,27834.0,1192.0,6451,276,units unclear
PAN,Panama,2020-04-28,6021,242,167,2,1395.44,56086,38704,464,28795.0,961.0,6674,223,units unclear
PAN,Panama,2020-04-29,6200,179,176,9,1436925,41485,40.79,2086,29837.0,1042.0,6915,241,units unclear
PAN,Panama,2020-04-30,6378,178,178,2,1478179,41254,41254,464,30749.0,912.0,7126,211,units unclear
PAN,Panama,2020-05-01,6532,154,188,10,1513871,35691,43571,2318,,,,,
PAN,Panama,2020-05-02,6720,188,192,4,1557442,43571,44498,927,,,,,
PER,Peru,2020-03-04,0,0,0,0,,,,,107.0,,3,,units unclear
PER,Peru,2020-03-06,0,0,0,0,,,,,155.0,,5,,units unclear
PER,Peru,2020-03-07,1,1,0,0,0.03,0.03,0.0,0.0,219.0,64.0,7,2,units unclear
PER,Peru,2020-03-08,0,0,0,0,,,,,250.0,31.0,8,1,units unclear
PER,Peru,2020-03-09,7,6,0,0,212,182,0.0,0.0,318.0,68.0,0.01,2,units unclear
PER,Peru,2020-03-10,9,2,0,0,273,61,0.0,0.0,346.0,28.0,0.01,1,units unclear
PER,Peru,2020-03-11,11,2,0,0,334,61,0.0,0.0,656.0,310.0,0.02,9,units unclear
PER,Peru,2020-03-12,17,6,0,0,516,182,0.0,0.0,,,,,
PER,Peru,2020-03-13,22,5,0,0,667,152,0.0,0.0,,,,,
PER,Peru,2020-03-14,38,16,0,0,1152,485,0.0,0.0,1232.0,,37,,units unclear
PER,Peru,2020-03-15,43,5,0,0,1304,152,0.0,0.0,1822.0,590.0,55,18,units unclear
PER,Peru,2020-03-16,71,28,0,0,2153,849,0.0,0.0,2315.0,493.0,0.07,15,units unclear
PER,Peru,2020-03-17,86,15,0,0,2608,455,0.0,0.0,2797.0,482.0,85,15,units unclear
PER,Peru,2020-03-18,117,31,0,0,3548,0.94,0.0,0.0,3075.0,278.0,93,8,units unclear
PER,Peru,2020-03-19,145,28,0,0,4398,849,0.0,0.0,3841.0,766.0,116,23,units unclear
PER,Peru,2020-03-20,234,89,2,2,7097,2699,61,61,4298.0,457.0,0.13,14,units unclear
PER,Peru,2020-03-21,263,29,3,1,7977,0.88,91,0.03,5185.0,887.0,157,27,units unclear
PER,Peru,2020-03-22,318,55,5,2,9645,1668,152,61,6184.0,999.0,188,0.03,units unclear
PER,Peru,2020-03-23,363,45,5,0,11009,1365,152,0.0,7013.0,829.0,213,25,units unclear
PER,Peru,2020-03-24,395,32,5,0,11.98,971,152,0.0,7486.0,473.0,227,14,units unclear
PER,Peru,2020-03-25,416,21,7,2,12617,637,212,61,8040.0,554.0,244,17,units unclear
PER,Peru,2020-03-26,558,142,8,1,16924,4307,243,0.03,9219.0,1179.0,0.28,36,units unclear
PER,Peru,2020-03-27,580,22,9,1,17591,667,273,0.03,10065.0,846.0,305,26,units unclear
PER,Peru,2020-03-28,635,55,11,2,19259,1668,334,61,10896.0,831.0,0.33,25,units unclear
PER,Peru,2020-03-29,671,36,16,5,20351,1092,485,152,12669.0,1773.0,384,54,units unclear
PER,Peru,2020-03-30,852,181,18,2,25.84,5.49,546,61,13452.0,783.0,408,24,units unclear
PER,Peru,2020-03-31,950,98,24,6,28812,2972,728,182,14463.0,1011.0,439,31,units unclear
PER,Peru,2020-04-01,1065,115,30,6,32.3,3488,0.91,182,15587.0,1124.0,473,34,units unclear
PER,Peru,2020-04-02,1323,258,47,17,40125,7825,1425,516,16518.0,931.0,501,28,units unclear
PER,Peru,2020-04-03,1414,91,55,8,42885,2.76,1668,243,17334.0,816.0,526,25,units unclear
PER,Peru,2020-04-04,1595,181,61,6,48375,5.49,1.85,182,17841.0,507.0,541,15,units unclear
PER,Peru,2020-04-05,1746,151,73,12,52954,4.58,2214,364,19410.0,1569.0,589,48,units unclear
PER,Peru,2020-04-06,2281,535,83,10,69.18,16226,2517,303,20414.0,1004.0,619,0.03,units unclear
PER,Peru,2020-04-07,2561,280,92,9,77672,8492,2.79,273,21555.0,1141.0,654,35,units unclear
PER,Peru,2020-04-08,2954,393,107,15,89592,11919,3245,455,39599.0,18044.0,1201,547,units unclear
PER,Peru,2020-04-09,4342,1388,121,14,131688,42097,3.67,425,48465.0,8866.0,1.47,269,units unclear
PER,Peru,2020-04-10,5256,914,138,17,159409,27721,4185,516,56681.0,8216.0,1719,249,units unclear
PER,Peru,2020-04-11,5897,641,169,31,178.85,19441,5126,0.94,65712.0,9031.0,1993,274,units unclear
PER,Peru,2020-04-12,6848,951,181,12,207692,28843,5.49,364,76506.0,10794.0,2.32,327,units unclear
PER,Peru,2020-04-13,7519,671,193,12,228043,20351,5853,364,87116.0,10610.0,2642,322,units unclear
PER,Peru,2020-04-14,7519,0,193,0,228043,0.0,5853,0.0,102216.0,15100.0,3.1,458,units unclear
PER,Peru,2020-04-15,10303,2784,230,37,312479,84436,6976,1122,109385.0,7169.0,3318,217,units unclear
PER,Peru,2020-04-16,11475,1172,254,24,348024,35545,7704,728,121468.0,12083.0,3684,366,units unclear
PER,Peru,2020-04-17,12491,1016,274,20,378838,30814,8.31,607,,,,,
PER,Peru,2020-04-18,13489,998,300,26,409107,30268,9099,789,135895.0,,4122,,units unclear
PER,Peru,2020-04-19,14420,931,348,48,437343,28236,10554,1456,143745.0,7850.0,4.36,238,units unclear
PER,Peru,2020-04-20,15628,1208,400,52,473.98,36637,12132,1577,148011.0,4266.0,4489,129,units unclear
PER,Peru,2020-04-21,16325,697,445,45,495119,21139,13496,1365,155724.0,7713.0,4723,234,units unclear
PER,Peru,2020-04-22,17837,1512,484,39,540977,45857,14679,1183,170400.0,14676.0,5168,445,units unclear
PER,Peru,2020-04-23,19250,1413,530,46,583831,42855,16074,1395,185238.0,14838.0,5618,0.45,units unclear
PER,Peru,2020-04-24,20914,1664,572,42,634299,50467,17348,1274,198349.0,13111.0,6016,398,units unclear
PER,Peru,2020-04-25,21648,734,634,62,656.56,22261,19229,1.88,218195.0,19846.0,6618,602,units unclear
PER,Peru,2020-04-26,25331,3683,700,66,768262,111701,21.23,2002,232747.0,14552.0,7059,441,units unclear
PER,Peru,2020-04-27,27517,2186,728,28,834.56,66299,22079,849,,,,,
PER,Peru,2020-04-28,28699,1182,782,54,870409,35849,23717,1638,239563.0,,7266,,units unclear
PER,Peru,2020-04-29,31190,2491,854,72,945959,75549,25901,2184,267612.0,28049.0,8116,851,units unclear
PER,Peru,2020-04-30,33931,2741,943,89,1029.09,83132,28.6,2699,318252.0,50640.0,9652,1536,units unclear
PER,Peru,2020-05-01,36976,3045,1051,108,1121442,92352,31876,3276,,,,,
PER,Peru,2020-05-02,40459,3483,1124,73,1227077,105636,34.09,2214,,,,,
PHL,Philippines,2020-02-28,3,0,1,0,27,0.0,9,0.0,,,,,
PHL,Philippines,2020-02-29,3,0,1,0,27,0.0,9,0.0,,,,,
PHL,Philippines,2020-03-01,3,0,1,0,27,0.0,9,0.0,,,,,
PHL,Philippines,2020-03-02,3,0,1,0,27,0.0,9,0.0,,,,,
PHL,Philippines,2020-03-07,5,2,1,0,46,18,9,0.0,,,,,
PHL,Philippines,2020-03-08,6,1,1,0,55,9,9,0.0,,,,,
PHL,Philippines,2020-03-09,10,4,1,0,91,37,9,0.0,,,,,
PHL,Philippines,2020-03-10,33,23,1,0,301,0.21,9,0.0,,,,,
PHL,Philippines,2020-03-11,33,0,1,0,301,0.0,9,0.0,,,,,
PHL,Philippines,2020-03-12,49,16,2,1,447,146,18,9,,,,,
PHL,Philippines,2020-03-13,52,3,2,0,475,27,18,0.0,,,,,
PHL,Philippines,2020-03-14,64,12,6,4,584,0.11,55,37,,,,,
PHL,Philippines,2020-03-15,111,47,6,0,1013,429,55,0.0,,,,,
PHL,Philippines,2020-03-16,140,29,12,6,1278,265,0.11,55,,,,,
PHL,Philippines,2020-03-17,142,2,12,0,1296,18,0.11,0.0,,,,,
PHL,Philippines,2020-03-18,187,45,14,2,1706,411,128,18,,,,,
PHL,Philippines,2020-03-19,202,15,17,3,1843,137,155,27,,,,,
PHL,Philippines,2020-03-20,230,28,18,1,2099,256,164,9,,,,,
PHL,Philippines,2020-03-21,230,0,18,0,2099,0.0,164,0.0,,,,,
PHL,Philippines,2020-03-22,380,150,25,7,3468,1369,228,64,,,,,
PHL,Philippines,2020-03-23,380,0,25,0,3468,0.0,228,0.0,,,,,
PHL,Philippines,2020-03-24,462,82,33,8,4216,748,301,73,,,,,
PHL,Philippines,2020-03-25,552,90,35,2,5037,821,319,18,,,,,
PHL,Philippines,2020-03-26,636,84,38,3,5804,767,347,27,,,,,
PHL,Philippines,2020-03-27,707,71,45,7,6452,648,411,64,,,,,
PHL,Philippines,2020-03-28,803,96,54,9,7328,876,493,82,,,,,
PHL,Philippines,2020-03-29,1075,272,68,14,9.81,2482,621,128,,,,,
PHL,Philippines,2020-03-30,1418,343,71,3,12.94,3.13,648,27,,,,,
PHL,Philippines,2020-03-31,2084,666,88,17,19018,6078,803,155,,,,,
PHL,Philippines,2020-04-01,2084,0,88,0,19018,0.0,803,0.0,,,,,
PHL,Philippines,2020-04-02,2311,227,96,8,21089,2072,876,73,,,,,
PHL,Philippines,2020-04-03,2633,322,107,11,24028,2938,976,0.1,,,,,
PHL,Philippines,2020-04-04,3018,385,136,29,27541,3513,1241,265,,,,,
PHL,Philippines,2020-04-05,3094,76,144,8,28235,694,1314,73,,,,,
PHL,Philippines,2020-04-06,3246,152,152,8,29622,1387,1387,73,,,,,
PHL,Philippines,2020-04-07,3660,414,163,11,33.4,3778,1487,0.1,,,,,
PHL,Philippines,2020-04-08,3764,104,177,14,34349,949,1615,128,,,,,
PHL,Philippines,2020-04-09,3870,106,182,5,35316,967,1661,46,,,,,
PHL,Philippines,2020-04-10,4076,206,203,21,37196,1.88,1853,192,,,,,
PHL,Philippines,2020-04-11,4076,0,203,0,37196,0.0,1853,0.0,33783.0,,308,,people tested
PHL,Philippines,2020-04-12,4428,352,247,44,40408,3212,2254,402,,,,,
PHL,Philippines,2020-04-13,4648,220,297,50,42416,2008,2.71,456,38058.0,,347,,people tested
PHL,Philippines,2020-04-14,4932,284,315,18,45008,2592,2875,164,39898.0,1840.0,364,17,people tested
PHL,Philippines,2020-04-15,5223,291,335,20,47663,2656,3057,183,42173.0,2275.0,385,21,people tested
PHL,Philippines,2020-04-16,5453,230,349,14,49762,2099,3185,128,,,,,
PHL,Philippines,2020-04-17,5660,207,362,13,51651,1889,3303,119,49571.0,,452,,people tested
PHL,Philippines,2020-04-18,5878,218,387,25,53641,1989,3532,228,52792.0,3221.0,482,29,people tested
PHL,Philippines,2020-04-19,6087,209,397,10,55548,1907,3623,91,,,,,
PHL,Philippines,2020-04-20,6259,172,409,12,57118,1.57,3732,0.11,,,,,
PHL,Philippines,2020-04-21,6459,200,428,19,58943,1825,3906,173,60944.0,,556,,people tested
PHL,Philippines,2020-04-22,6599,140,437,9,60.22,1278,3988,82,64475.0,3531.0,588,32,people tested
PHL,Philippines,2020-04-23,6710,111,446,9,61233,1013,4.07,82,68649.0,4174.0,626,38,people tested
PHL,Philippines,2020-04-24,6981,271,462,16,63706,2473,4216,146,72657.0,4008.0,663,37,people tested
PHL,Philippines,2020-04-25,7192,211,477,15,65632,1926,4353,137,75902.0,3245.0,693,0.03,people tested
PHL,Philippines,2020-04-26,7294,102,494,17,66563,931,4508,155,,,,,
PHL,Philippines,2020-04-27,7579,285,501,7,69163,2601,4572,64,,,,,
PHL,Philippines,2020-04-28,7777,198,511,10,70.97,1807,4663,91,88869.0,,811,,people tested
PHL,Philippines,2020-04-29,7958,181,530,19,72622,1652,4837,173,93387.0,4518.0,852,41,people tested
PHL,Philippines,2020-04-30,8212,254,558,28,74.94,2318,5092,256,97349.0,3962.0,888,36,people tested
PHL,Philippines,2020-05-01,8488,276,568,10,77459,2519,5183,91,,,,,
PHL,Philippines,2020-05-02,8772,284,579,11,80.05,2592,5284,0.1,,,,,
PNG,Papua New Guinea,2020-03-21,1,1,0,0,112,112,0.0,0.0,,,,,
PNG,Papua New Guinea,2020-03-22,1,0,0,0,112,0.0,0.0,0.0,,,,,
PNG,Papua New Guinea,2020-03-23,1,0,0,0,112,0.0,0.0,0.0,,,,,
PNG,Papua New Guinea,2020-03-24,1,0,0,0,112,0.0,0.0,0.0,,,,,
PNG,Papua New Guinea,2020-03-25,1,0,0,0,112,0.0,0.0,0.0,,,,,
